id,url,landmark_id
3746858d78d10730,https://upload.wikimedia.org/wikipedia/commons/5/53/Zoo_Kathmandu_Nepal_%285086478260%29.jpg,154818
83cc033ebeebaa9e,https://upload.wikimedia.org/wikipedia/commons/e/eb/Patan_Durbar_Square_Premises_%2816%29.jpg,4137
88d616054dd1ee77,https://upload.wikimedia.org/wikipedia/commons/0/00/Shingha_Durbar.jpg,22685
3fc208862dde0630,https://upload.wikimedia.org/wikipedia/commons/8/86/Pashupatinath_Kathmandu_Nepal_-_panoramio.jpg,152527
4cb814634e428365,https://upload.wikimedia.org/wikipedia/commons/1/14/Shivapuri-Nagarjun_National_Park_%2867%29.jpg,77190
b814043c6eaa6b75,https://upload.wikimedia.org/wikipedia/commons/3/3f/View_of_the_valley_from_Dalchowki%2C_Lalitpur.jpg,105878
6714e6c338da3f1b,https://upload.wikimedia.org/wikipedia/commons/e/ed/Janaki_Mandir_%289%29.JPG,79922
ebee8c64c288a3b4,https://upload.wikimedia.org/wikipedia/commons/c/c0/Relation_between_plants_and_creatures_%285%29.JPG,77190
7591bf459eeb1019,https://upload.wikimedia.org/wikipedia/commons/c/cd/Ranipauwa-Muktinath%2C_Nepal-WLV-1046.jpg,98003
4f76d8ef7fc99a1e,https://upload.wikimedia.org/wikipedia/commons/f/f2/Janaki_Temple_Janakpur-Janakpur030315_MG_36310003.jpg,79922
f8e9f7b5574d9511,https://upload.wikimedia.org/wikipedia/commons/b/b3/Le_temple_de_Changu_Narayan_%28Bhaktapur%29_%288567821129%29.jpg,93794
ed031ebcd12026f9,https://upload.wikimedia.org/wikipedia/commons/4/47/Patan_Durbar_Square_IMG_4440.jpg,4137
2d9632e1c50d91aa,https://upload.wikimedia.org/wikipedia/commons/f/f5/Grange_au_N%C3%A9pal.jpg,105878
5259c96795fb4642,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flower_found_at_Shivapuri_National_Park_25.jpg,77190
4da2ae1bb6e37198,https://upload.wikimedia.org/wikipedia/commons/b/bd/Flower_found_at_Shivapuri_National_Park_33.jpg,77190
848dc4a3b2330b87,https://upload.wikimedia.org/wikipedia/commons/c/c1/Jyoti_muktinath.JPG,98003
b9a3112ef6c18b46,https://upload.wikimedia.org/wikipedia/commons/7/7c/Patan_Durbar_Square_20171206_144458_21.jpg,4137
970d4b3a48262807,https://upload.wikimedia.org/wikipedia/commons/e/eb/Soyambhu_Kathmandu_Nepal_%288530015838%29.jpg,27387
fe0baa312c782aa7,https://upload.wikimedia.org/wikipedia/commons/c/c5/Shivapuri_Nagarjun_National_Park_main_gate.jpg,77190
761025d462803d42,https://upload.wikimedia.org/wikipedia/commons/0/0a/02_Hanumandhoka_Palace_Area_07.jpg,104744
52ed06ebe3faa769,https://upload.wikimedia.org/wikipedia/commons/7/7d/Swayanbunath_14.jpg,27387
b1a8962efaa8191b,https://upload.wikimedia.org/wikipedia/commons/4/4d/Bhaktapur_nytapole_temple.jpg,122791
63becad798a3e0d5,https://upload.wikimedia.org/wikipedia/commons/4/4b/Janaki_Temple%2C_Janakpur-September_22%2C_2016-IMG_7444.jpg,79922
04a1b8f177c37611,https://upload.wikimedia.org/wikipedia/commons/f/f0/Kasthamandap_Mandir%2C_Kathmandu_Durbar_Square.JPG,155378
0f9953b20f0737e0,http://upload.wikimedia.org/wikipedia/commons/0/06/Patan%2C_Kathmandu_-_October_2010-20.jpg,4137
1489618bbd7a4f2a,https://upload.wikimedia.org/wikipedia/commons/b/b4/Hanumandhoka_Basantapur-IMG_3057.jpg,104744
2725422f7c0db19c,https://upload.wikimedia.org/wikipedia/commons/e/e0/Swayanbunath_2.jpg,27387
2a5197eb6e55db78,https://upload.wikimedia.org/wikipedia/commons/e/e9/Mukthinath1.jpg,98003
685d248546c22523,https://upload.wikimedia.org/wikipedia/commons/9/95/Lumbini_Park.jpg,8485
f63adeb0b6589159,https://upload.wikimedia.org/wikipedia/commons/2/2d/Ghantaghat_Kathmandu_20180506_112436-20.jpg,168870
b8182e83a83ccc55,https://upload.wikimedia.org/wikipedia/commons/8/8c/Shrine_at_Swayambhunath_%2817206595943%29.jpg,27387
d64b17afbe07c582,https://upload.wikimedia.org/wikipedia/commons/9/91/Shivapuri_National_Park_%2811%29.jpg,77190
4c95cebc9de4c630,https://upload.wikimedia.org/wikipedia/commons/1/1b/Shivapuri-Nagarjun_National_Park_%2853%29.jpg,77190
9dbd14c805e6c037,https://upload.wikimedia.org/wikipedia/commons/e/ec/Pashupatinath_Temple_2017_258.jpg,152527
e477f20785e7a766,https://upload.wikimedia.org/wikipedia/commons/f/f5/Flower_found_at_Shivapuri_National_Park_28.jpg,77190
dea9c53fbdd29f3d,https://upload.wikimedia.org/wikipedia/commons/6/6e/Shivapuri_-_Ainselu_-_Raspberry_Yellow_2.jpg,77190
387affc9119b57ca,https://upload.wikimedia.org/wikipedia/commons/c/c6/Dhaulagiri_Himal_seen_from_Muktinath.jpg,98003
d6dacc667e98cc5d,https://upload.wikimedia.org/wikipedia/commons/b/b3/Nepali_Temple%2C_Varanasi_%288716408039%29.jpg,162628
f958ac82c0fa1d1d,https://upload.wikimedia.org/wikipedia/commons/8/80/Natapol_Temple-IMG_3628.jpg,122791
330fc123ce595b6a,https://upload.wikimedia.org/wikipedia/commons/8/8a/The_rim_of_the_Kathmandu_valley_%2812679358653%29.jpg,105878
d5dc7604e07feff3,https://upload.wikimedia.org/wikipedia/commons/e/e4/Varanasi_103c_-_wood_carving_%2835611617626%29.jpg,162628
819b68d4843f377d,https://upload.wikimedia.org/wikipedia/commons/5/59/Bhaktapur_Durbar_01.jpg,122791
247e587cfd882b6b,https://upload.wikimedia.org/wikipedia/commons/c/ce/Pashupatinath_Temple_%2C_A_World_Heritage_Site.jpg,152527
e1a1d36a7e003c71,https://upload.wikimedia.org/wikipedia/commons/5/52/Zoo_Kathmandu_Nepal_%285085887069%29.jpg,154818
0638e5dcb42189eb,https://upload.wikimedia.org/wikipedia/commons/1/17/Patan_Durbar_Square_IMG_4455.jpg,4137
8e3fec2571f46cdc,https://upload.wikimedia.org/wikipedia/commons/d/dd/Muktinath_%2824%29_27.JPG,98003
1b1907018898a19c,https://upload.wikimedia.org/wikipedia/commons/8/8e/Pano_of_Janaki_Mandir-Janakpur_Nepal-.jpg,79922
0c6546c9e605c10d,https://upload.wikimedia.org/wikipedia/commons/c/c4/Soyambhu_Kathmandu_Nepal_%288528790777%29.jpg,27387
da627794362b8307,https://upload.wikimedia.org/wikipedia/commons/9/99/Shivapuri_National_Park_%2812%29.jpg,77190
1e302072bfb1f2ba,https://upload.wikimedia.org/wikipedia/commons/c/c0/Mayadevi_Temple_and_ruins_of_ancient_monasteries_in_Lumbini_02.jpg,51388
b413fc8feb3c94e6,https://upload.wikimedia.org/wikipedia/commons/6/64/%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A4%E0%A4%BE%E0%A4%AA%E0%A5%8B%E0%A4%B2_%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0%E0%A4%95%E0%A5%8B_%E0%A4%8F%E0%A4%95_%E0%A4%A6%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%AF%2C_Nyatapola_Temple_02.jpg,122791
05a0b1afc7e1e6ce,https://upload.wikimedia.org/wikipedia/commons/a/ad/Dharahara_Kathmandu.JPG,63566
5ea577a74fc65950,https://upload.wikimedia.org/wikipedia/commons/1/12/Zoo_Kathmandu_Nepal_%285085903803%29.jpg,154818
c6826e0cfeaf2c1a,https://upload.wikimedia.org/wikipedia/commons/b/bc/Queen_of_night_%284%29.JPG,77190
95dbf2536891ed8b,https://upload.wikimedia.org/wikipedia/commons/a/ae/Buddha_Jayanti-IMG_9090.jpg,51388
ed27aa0d78afbf82,https://upload.wikimedia.org/wikipedia/commons/4/4e/Muktinath_%2848%29.JPG,98003
4b76515fe813daf2,https://upload.wikimedia.org/wikipedia/commons/7/79/Tallest_temple_of_Nepal_%28Nyatapole%29.jpg,122791
fa25f2c755d6893a,https://upload.wikimedia.org/wikipedia/commons/6/62/Kasthamandap_GP16.JPG,155378
cee7733df6fcb8c2,https://upload.wikimedia.org/wikipedia/commons/4/42/Shingha_dhoka_Painting_ktm_GP_%284%29.JPG,104744
5847cc26d62c0f99,https://upload.wikimedia.org/wikipedia/commons/9/9d/South_Brisbane_Southbank_nepalese_pagoda_overview.jpg,79464
c46193c404fabc9f,https://upload.wikimedia.org/wikipedia/commons/7/7b/Kaiser_Mahal_%2817806192376%29.jpg,138167
84ef5515c6617a56,https://upload.wikimedia.org/wikipedia/commons/e/eb/Ranipauwa-Muktinath%2C_Nepal-WLV-1126.jpg,98003
68b5d13eb38cacbd,https://upload.wikimedia.org/wikipedia/commons/3/33/Ranipokhari%2CKathmandu_%282%29.jpg,180526
77aad9e8bf47cfeb,https://upload.wikimedia.org/wikipedia/commons/7/76/Zoo_Kathmandu_Nepal_%285086502100%29.jpg,154818
c72a22e8b4e28b07,https://upload.wikimedia.org/wikipedia/commons/3/32/Janaki_Temple%2C_Janakpur-September_22%2C_2016-IMG_7475.jpg,79922
113932934e2de9fd,https://upload.wikimedia.org/wikipedia/commons/8/8e/Janaki_Temple%2C_Janakpur-September_22%2C_2016-IMG_7519.jpg,79922
3d422256eb109871,https://upload.wikimedia.org/wikipedia/commons/9/9a/Hanumanji_ka_Worlds_Highest_Statue.jpg,77318
501786240879ba30,https://upload.wikimedia.org/wikipedia/commons/a/a1/Changu_Narayan_Temple_2017_13.jpg,93794
ae7969d664805329,https://upload.wikimedia.org/wikipedia/commons/b/ba/Ranipauwa-Muktinath%2C_Nepal-WLV-1165.jpg,98003
deae7c7b7ab5b32f,https://upload.wikimedia.org/wikipedia/commons/2/26/Interior_View_of_Janaki_Temple%2C_Janakpur-September_22%2C_2016-IMG_7459.jpg,79922
e85a10548798d822,https://upload.wikimedia.org/wikipedia/commons/c/c9/Nepali_Temple%2C_Varanasi_%288717528426%29.jpg,162628
e85d1d5f08c6a070,https://upload.wikimedia.org/wikipedia/commons/7/7d/On_the_other_side_of_the_temple..._most_of_the_main_Pashupatinath_temple_photos_are_shot_from_that_point_-_panoramio.jpg,152527
5a642b78e2b08739,https://upload.wikimedia.org/wikipedia/commons/f/f0/%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A4%E0%A4%BE%E0%A4%AA%E0%A5%8B%E0%A4%B2_%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0_%E0%A4%B0_%E0%A4%AD%E0%A5%88%E0%A4%B0%E0%A4%AC%E0%A4%95%E0%A5%8B_%E0%A4%B0%E0%A4%A5%2C_Nyatapola_Temple%2C_Bhaktapur_%28Taumadhi%29_14.jpg,111434
dced25d618eb2934,https://upload.wikimedia.org/wikipedia/commons/2/2e/Swayambhunath_%2817832684501%29.jpg,27387
d7de0f6e2329f952,https://upload.wikimedia.org/wikipedia/commons/8/85/Queen_of_night_%282%29.JPG,77190
0f93843ad237ec38,https://upload.wikimedia.org/wikipedia/commons/5/5a/Zoo_Kathmandu_Nepal_%285085865411%29.jpg,154818
1e00c2b71f52f895,https://upload.wikimedia.org/wikipedia/commons/1/12/Shivapuri_National_Park_%2825%29.jpg,77190
02f71b928e973147,https://upload.wikimedia.org/wikipedia/commons/f/f9/Spalovac%C3%AD_gh%C3%A1t.jpg,152527
2cea0c9f105c4dcc,https://upload.wikimedia.org/wikipedia/commons/8/88/View_of_the_southern_part_from_the_southern_side_of_Champadevi_Hill3.jpg,105878
ae31fc151b87b8f8,https://upload.wikimedia.org/wikipedia/commons/6/67/Basantapur_palace_images_gp_%288%29.JPG,104744
eba5d99c30566b38,https://upload.wikimedia.org/wikipedia/commons/f/f5/Nepal_2018-03-24_%2840852295184%29.jpg,152527
cf3901c2015b798e,https://upload.wikimedia.org/wikipedia/commons/9/9c/Asan_Tole_kathmandu.JPG,187759
96daa7eff8f84e6b,https://upload.wikimedia.org/wikipedia/commons/0/06/Amoghasiddhi_Buddha_%28_%E0%A4%85%E0%A4%AE%E0%A5%8B%E0%A4%98%E0%A4%B8%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BF_%E0%A4%A4%E0%A4%A5%E0%A4%BE%E0%A4%97%E0%A4%A4_%E0%A4%AC%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7_%29.JPG,105878
b07fca37ddbfb52c,https://upload.wikimedia.org/wikipedia/commons/c/c7/Basantapur_Kathmandu_Nepal_%288528391139%29.jpg,104744
cf3fa963acd3b6ce,https://upload.wikimedia.org/wikipedia/commons/7/79/Bhaktapur_Nyatpol_Temple.JPG,122791
b090d1738e6a157c,https://upload.wikimedia.org/wikipedia/commons/4/4f/Ranipauwa-Muktinath%2C_Nepal-WLV-1172.jpg,98003
ae3065f3fe23a73b,https://upload.wikimedia.org/wikipedia/commons/7/7d/Drops.jpg,138167
34e69650f703b479,https://upload.wikimedia.org/wikipedia/commons/9/97/Kathmandu_Valley_-_panoramio_%281%29.jpg,105878
afcca8ae73483112,https://upload.wikimedia.org/wikipedia/commons/a/a5/Ranipauwa-Muktinath%2C_Nepal-WLV-0904.jpg,98003
c203db306391300c,https://upload.wikimedia.org/wikipedia/commons/7/7f/Swayambhu_Stupa_2017_11.jpg,27387
c2807b49f0c190db,https://upload.wikimedia.org/wikipedia/commons/5/53/Kathmandu_2013-05-12_12-33-46.jpg,138167
65157ba149f26f4f,https://upload.wikimedia.org/wikipedia/commons/5/5e/Sagarmatha_National_Park_%289%29.jpg,101830
f53cf2c6bca2c49f,https://upload.wikimedia.org/wikipedia/commons/9/91/Basantapur_Kathmandu_Nepal_%288528312245%29.jpg,104744
09690b2e8075c00b,https://upload.wikimedia.org/wikipedia/commons/4/41/Ranipauwa-Muktinath%2C_Nepal-WLV-1068.jpg,98003
87afabad5d1a7ba9,https://upload.wikimedia.org/wikipedia/commons/5/52/Hanumandhoka_Basantapur-IMG_3056.jpg,104744
b243936f411b42e0,https://upload.wikimedia.org/wikipedia/commons/7/7f/Ranipokhari%2CKathmandu_%281%29.jpg,180526
0bf87666d0fa6465,https://upload.wikimedia.org/wikipedia/commons/f/f8/Thame.JPG,166945
8e3ca7b94c2cf5e9,https://upload.wikimedia.org/wikipedia/commons/a/a9/Bhaktapur_durba_Square_2.jpg,122791
2a03f17243b9d8d0,https://upload.wikimedia.org/wikipedia/commons/8/85/Sherpas_on_the_Trail_Nearing_Lobuche%2C_Nepal.jpg,101830
c77ab8786904634d,https://upload.wikimedia.org/wikipedia/commons/f/f0/Ranipauwa-Muktinath%2C_Nepal-WLV-1070.jpg,98003
a4390a00d1842141,https://upload.wikimedia.org/wikipedia/commons/c/cc/Earthquake_damage_at_Pashupatinath.jpg,152527
d0dc8896e472d5df,https://upload.wikimedia.org/wikipedia/commons/5/56/BOUDHANATH_STUPA-_Morning_clip.jpg,168267
f711a569c6e8532a,https://upload.wikimedia.org/wikipedia/commons/1/15/Patan_Durbar_Square6_-_Lalitpur%2C_Kathmandu.jpg,4137
984de266455510b8,https://upload.wikimedia.org/wikipedia/commons/d/d7/Swayambhunath_%2817641476530%29.jpg,27387
fd9f3fc0fdf9e769,https://upload.wikimedia.org/wikipedia/commons/d/d2/Ranipauwa-Muktinath%2C_Nepal-WLV-1207_03.jpg,98003
37ea45796416abd5,https://upload.wikimedia.org/wikipedia/commons/4/44/Soyambhu_Kathmandu_Nepal_%288528771489%29.jpg,27387
a3e35bb6b932ceda,https://upload.wikimedia.org/wikipedia/commons/c/c9/Garden_of_Dreams.jpg,138167
fb464325efaa171b,https://upload.wikimedia.org/wikipedia/commons/3/34/Zoo_Kathmandu_Nepal_%285086465176%29.jpg,154818
f31bf4958a837526,https://upload.wikimedia.org/wikipedia/commons/4/49/Swayambhunath_%2817828834605%29.jpg,27387
9da9642037798b81,https://upload.wikimedia.org/wikipedia/commons/6/6f/Zoo_Kathmandu_Nepal_%285086497468%29.jpg,154818
e3543ce86fdff23a,https://upload.wikimedia.org/wikipedia/commons/4/45/Patan%2C_Nepal_%284562648096%29.jpg,4137
44616b1e49b6b14b,https://upload.wikimedia.org/wikipedia/commons/6/68/Janabaha_asan.jpg,187759
fde168f2d659d7fa,https://upload.wikimedia.org/wikipedia/commons/1/1f/Changu_Narayan_Temple_2017_01.jpg,93794
73ff80f1933abb98,https://upload.wikimedia.org/wikipedia/commons/e/ef/BAH%C3%8DA_DE_PATANEMO_ESTADO_CARABOBO._05.JPG,55726
0f721142a2730228,https://upload.wikimedia.org/wikipedia/commons/0/00/Kathmandu_2013-05-12_14-19-57.jpg,138167
65122c77fcea5afa,https://upload.wikimedia.org/wikipedia/commons/8/8e/45_Hanumandhoka_Palace_Area_%287%29.jpg,104744
ff81d64e07b48ec6,https://upload.wikimedia.org/wikipedia/commons/4/44/Ranipokhari_temple.jpg,180526
12ca1ebf4ce19730,https://upload.wikimedia.org/wikipedia/commons/5/57/Patan_Kathmandu_%285084965353%29.jpg,4137
ad239bbc89a6fe9e,https://upload.wikimedia.org/wikipedia/commons/3/32/New_Road-kathmandu-04.jpg,124859
eeca24708a2b7fba,https://upload.wikimedia.org/wikipedia/commons/2/2d/Ranipauwa-Muktinath%2C_Nepal-WLV-0914.jpg,98003
7d9ad2d9fe0c8790,https://upload.wikimedia.org/wikipedia/commons/e/e0/Muktinath_%281%29_101.JPG,98003
5084ca330e7925e8,https://upload.wikimedia.org/wikipedia/commons/c/c6/Nepal_-_Changu_Narayan_%283566057331%29.jpg,93794
597ca741a7372ae8,https://upload.wikimedia.org/wikipedia/commons/2/2f/Mukthinath3.jpg,98003
4749e4c2862b649a,https://upload.wikimedia.org/wikipedia/commons/1/11/Nyatapola_at_Bhaktapur_Durbar_Square.jpg,122791
03f796ce73c59214,https://upload.wikimedia.org/wikipedia/commons/b/b3/Swayabhunath_Temple-IMG_3347.jpg,27387
4bdbd90a4a36b0bc,https://upload.wikimedia.org/wikipedia/commons/3/32/Sunset_Over_Everest.jpg,101830
3907579427756a06,https://upload.wikimedia.org/wikipedia/commons/6/6d/Kakani_monsoon_shivapuri_nagarjun.JPG,77190
40655d289877a463,https://upload.wikimedia.org/wikipedia/commons/b/b5/Swayambhu_Stupa_2017_33.jpg,27387
8678a3fab0a0c591,https://upload.wikimedia.org/wikipedia/commons/d/d6/Nyatpol_Temple%2C_Bhaktapur%2C_NEPAL_03.jpg,122791
a34174dc66c25d00,https://upload.wikimedia.org/wikipedia/commons/6/65/Interior_View_of_Janaki_Temple%2C_Janakpur-September_22%2C_2016-IMG_7456.jpg,79922
8b31aae99014f7e0,https://upload.wikimedia.org/wikipedia/commons/3/37/Dhansa_or_kabindrapur_at_Hanuman-Dhoka_Durbar_Square.jpg,104744
f36ab037c2b32e71,https://upload.wikimedia.org/wikipedia/commons/e/ef/Patan-04-PalastplatzP-1976-gje.jpg,4137
88c21e9112cec2fa,https://upload.wikimedia.org/wikipedia/commons/3/36/Janaki_Mandir_close_view.JPG,79922
f321c4c980adab75,https://upload.wikimedia.org/wikipedia/commons/f/fe/Ram_Janaki_Temple_from_inside.jpg,79922
586fce3043686ce7,https://upload.wikimedia.org/wikipedia/commons/1/19/Swayambhunath_%2817805922636%29.jpg,27387
8878f6746d538c05,https://upload.wikimedia.org/wikipedia/commons/4/45/Ranipauwa-Muktinath%2C_Nepal-WLV-1180.jpg,98003
72ccd91c2c0e5845,https://upload.wikimedia.org/wikipedia/commons/7/71/Nyatpol_%28Natapol_Dutra%292.JPG,122791
e742d583d413f256,https://upload.wikimedia.org/wikipedia/commons/7/7e/Ranipauwa-Muktinath%2C_Nepal-WLV-0947.jpg,98003
ed2c2f250e05094e,https://upload.wikimedia.org/wikipedia/commons/a/a0/Natapol_Temple-IMG_3619.jpg,122791
88ab1974db901467,https://upload.wikimedia.org/wikipedia/commons/f/f9/Pashupati_Area.jpg,152527
1a1e31793db7e3bf,http://upload.wikimedia.org/wikipedia/commons/3/33/Phulcoki_snowfall.jpg,105878
fe539133837e9471,https://upload.wikimedia.org/wikipedia/commons/e/e6/Janaki_Temple%2C_Janakpur-September_22%2C_2016-IMG_7439.jpg,79922
d55744419119c16e,https://upload.wikimedia.org/wikipedia/commons/4/49/Changu_Narayan_Temple_2017_02.jpg,93794
9649d348fb4e12e9,https://upload.wikimedia.org/wikipedia/commons/4/4e/Patan_Durbar_Square_%282%29.JPG,39673
54a38607eb0a2630,https://upload.wikimedia.org/wikipedia/commons/7/77/View_from_the_southern_side_of_Champadevi_Hill.jpg,105878
20803a94f3f56b12,https://upload.wikimedia.org/wikipedia/commons/e/e8/Patan_Durbar_Square_20171206_144458_44.jpg,4137
0fe93350d06c810f,https://upload.wikimedia.org/wikipedia/commons/b/b5/Pashupatinath_Temple_Area%2C_Kathmandu_02.jpg,152527
8cf0a7bccd35cac8,https://upload.wikimedia.org/wikipedia/commons/2/27/Ranipauwa-Muktinath%2C_Nepal-WLV-1098.jpg,98003
af9bf9d58c7b935c,https://upload.wikimedia.org/wikipedia/commons/7/7f/PseudozizeeriaMahaMFUpUnAC1.jpg,105878
b8473b84124c8925,https://upload.wikimedia.org/wikipedia/commons/c/ce/9_Facts_of_9_storied_Dharhara.JPG,63566
feeb995d3a95aa5a,https://upload.wikimedia.org/wikipedia/commons/4/46/Monument_of_Budhha_at_Swayambhunath.jpg,27387
9f3c6a3c5e26dab9,https://upload.wikimedia.org/wikipedia/commons/e/ed/Shivapuri_National_Park_%2821%29.jpg,77190
cfe7a5fa9b79edbf,https://upload.wikimedia.org/wikipedia/commons/c/c3/%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A4%E0%A4%BE%E0%A4%AA%E0%A5%8B%E0%A4%B2_%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0_%E0%A4%B0_%E0%A4%AD%E0%A5%88%E0%A4%B0%E0%A4%AC%E0%A4%95%E0%A5%8B_%E0%A4%B0%E0%A4%A5%2C_Nyatapola_Temple%2C_Bhaktapur_%28Taumadhi%29_03.jpg,111434
a7cd672526d428af,https://upload.wikimedia.org/wikipedia/commons/d/d2/Hanumangundi_Falls.jpg,173237
96f1072b001670fb,https://upload.wikimedia.org/wikipedia/commons/3/3b/Bhaktapursquare1.JPG,111434
94dcbf018ced4d85,https://upload.wikimedia.org/wikipedia/commons/8/88/Bagmati_River%2C_Pashupatinath%2C_Nepal_%E3%83%90%E3%82%B0%E3%83%9E%E3%83%86%E3%82%A3%E5%B7%9D%E3%81%A8%E3%83%91%E3%82%B7%E3%83%A5%E3%83%91%E3%83%86%E3%82%A3%E3%83%8A%E3%83%BC%E3%83%88%E7%81%AB%E8%91%AC%E5%A0%B4_5940.JPG,152527
50b920033c96a6b4,https://upload.wikimedia.org/wikipedia/commons/d/db/Shivapuri-Nagarjun_National_Park_%288%29.jpg,77190
58a868a053ed29aa,https://upload.wikimedia.org/wikipedia/commons/7/77/45_Hanumandhoka_Palace_Area_%288%29.jpg,104744
db87b4581d0b86ec,https://upload.wikimedia.org/wikipedia/commons/4/40/Chisapani_Kathmandu_03.jpg,105878
0acf86b49d02a362,https://upload.wikimedia.org/wikipedia/commons/c/c0/%E0%A4%AA%E0%A4%B6%E0%A5%81%E0%A4%AA%E0%A4%A4%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%A5_%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0_03.jpg,152527
19fcd278004d0877,http://upload.wikimedia.org/wikipedia/commons/c/c6/NP-pashu-suryaghats.jpg,152527
84c5af0d7e63badc,https://upload.wikimedia.org/wikipedia/commons/9/90/Side_view_of_Maya_Devi_Temple.jpg,51388
a5e8c60b450786b5,https://upload.wikimedia.org/wikipedia/commons/5/53/Matteo_Pistono.jpg,152527
ec435b010aadb249,https://upload.wikimedia.org/wikipedia/commons/f/fd/Nyatpol_Temple.jpg,122791
e95306e2789ca5fc,https://upload.wikimedia.org/wikipedia/commons/8/8c/Kasthamandap_GP.JPG,155378
e893e4f4995edc1c,https://upload.wikimedia.org/wikipedia/commons/3/39/Nepalese_pagoda_in_south_bank_Brisbane.jpeg,79464
4cd6762d3f94d495,https://upload.wikimedia.org/wikipedia/commons/a/a4/Bhaktapur_square.JPG,93794
5958734b666e18be,https://upload.wikimedia.org/wikipedia/commons/6/6e/Nepali_Temple%2C_Varanasi_%288717528330%29.jpg,162628
a124d3805dea6200,https://upload.wikimedia.org/wikipedia/commons/e/e0/Ranipauwa-Muktinath%2C_Nepal-WLV-1052.jpg,98003
8dac87755c1071f2,https://upload.wikimedia.org/wikipedia/commons/5/5f/Ranipauwa-Muktinath%2C_Nepal-WLV-1207_06.jpg,98003
26e0241e8b214dfe,https://upload.wikimedia.org/wikipedia/commons/7/78/Soyambhu_Kathmandu_Nepal_%288529926058%29.jpg,27387
ccabc86efcda1887,https://upload.wikimedia.org/wikipedia/commons/b/ba/Ranipauwa-Muktinath%2C_Nepal-WLV-1207_01.jpg,98003
2654a9862fc994fd,https://upload.wikimedia.org/wikipedia/commons/0/07/Basantapur_Kathmandu_Nepal_%288528563967%29.jpg,104744
2a519b618c12ea86,https://upload.wikimedia.org/wikipedia/commons/6/66/Sagarmatha_National_Park_%2885%29_4.jpg,101830
